0
//EventName GOLD            DropZen   ItemDropRate   ItemDropCount   SetItemDropRate   ItemDropType   Fireworks	
"Chaos Card Mix 2"	 1000	   100		  1		  0		    0		   0
end

1
//Section   Type   MinLevel   MaxLevel   Skill   Luck   Option   Excellent
9           13    5          7          1       1      1        4
9           14    5          7          1       1      1        4
9           16    5          7          1       1      1        4
9           17    5          7          1       1      1        4
9           18    5          7          1       1      1        4
9           19    5          7          1       1      1        4
9           20    5          7          1       1      1        4
9           21    5          7          1       1      1        4
9           22    5          7          1       1      1        4
9           23    5          7          1       1      1        4
9           24    5          7          1       1      1        4
9           25    5          7          1       1      1        4
9           26    5          7          1       1      1        4
9           27    5          7          1       1      1        4
9           28    5          7          1       1      1        4
9           29    5          7          1       1      1        4
9           30    5          7          1       1      1        4
9           31    5          7          1       1      1        4
9           32    5          7          1       1      1        4
9           33    5          7          1       1      1        4
9           34    5          7          1       1      1        4
9           35    5          7          1       1      1        4
9           36    5          7          1       1      1        4
9           37    5          7          1       1      1        4
9           38    5          7          1       1      1        4
9           39    5          7          1       1      1        4
9           40    5          7          1       1      1        4
9           41    5          7          1       1      1        4
9           42    5          7          1       1      1        4
9           43    5          7          1       1      1        4
9           44    5          7          1       1      1        4
9           45    5          7          1       1      1        4
9           46    5          7          1       1      1        4
9           47    5          7          1       1      1        4
9           48    5          7          1       1      1        4
9           49    5          7          1       1      1        4
9           50    5          7          1       1      1        4
9           51    5          7          1       1      1        4
9           52    5          7          1       1      1        4
9           53    5          7          1       1      1        4
9           54    5          7          1       1      1        4
9           55    5          7          1       1      1        4
9           56    5          7          1       1      1        4
9           57    5          7          1       1      1        4
9           58    5          7          1       1      1        4
9           59    5          7          1       1      1        4
9           60    5          7          1       1      1        4
9           61    5          7          1       1      1        4
9           73    5          7          1       1      1        4
9           74    5          7          1       1      1        4
9           75    5          7          1       1      1        4
9           76    5          7          1       1      1        4

9           0     5          7          1       1      1        5
9           1     5          7          1       1      1        5
9           2     5          7          1       1      1        5
9           3     5          7          1       1      1        5
9           4     5          7          1       1      1        5
9           5     5          7          1       1      1        5
9           6     5          7          1       1      1        5
9           7     5          7          1       1      1        5
9           8     5          7          1       1      1        5
9           9     5          7          1       1      1        5
9           10    5          7          1       1      1        5
9           11    5          7          1       1      1        5
9           12    5          7          1       1      1        5
9           13    5          7          1       1      1        5
9           14    5          7          1       1      1        5
9           16    5          7          1       1      1        5
9           17    5          7          1       1      1        5
9           18    5          7          1       1      1        5
9           19    5          7          1       1      1        5
9           20    5          7          1       1      1        5
9           21    5          7          1       1      1        5
9           22    5          7          1       1      1        5
9           23    5          7          1       1      1        5
9           24    5          7          1       1      1        5
9           25    5          7          1       1      1        5
9           26    5          7          1       1      1        5
9           27    5          7          1       1      1        5
9           28    5          7          1       1      1        5
9           29    5          7          1       1      1        5
9           30    5          7          1       1      1        5
9           31    5          7          1       1      1        5
9           32    5          7          1       1      1        5
9           33    5          7          1       1      1        5
9           34    5          7          1       1      1        5
9           35    5          7          1       1      1        5
9           36    5          7          1       1      1        5
9           37    5          7          1       1      1        5
9           38    5          7          1       1      1        5
9           39    5          7          1       1      1        5
9           40    5          7          1       1      1        5
9           41    5          7          1       1      1        5
9           42    5          7          1       1      1        5
9           43    5          7          1       1      1        5
9           44    5          7          1       1      1        5
9           45    5          7          1       1      1        5
9           46    5          7          1       1      1        5
9           47    5          7          1       1      1        5
9           48    5          7          1       1      1        5
9           49    5          7          1       1      1        5
9           50    5          7          1       1      1        5
9           51    5          7          1       1      1        5
9           52    5          7          1       1      1        5
9           53    5          7          1       1      1        5
9           54    5          7          1       1      1        5
9           55    5          7          1       1      1        5
9           56    5          7          1       1      1        5
9           57    5          7          1       1      1        5
9           58    5          7          1       1      1        5
9           59    5          7          1       1      1        5
9           60    5          7          1       1      1        5
9           61    5          7          1       1      1        5
9           73    5          7          1       1      1        5
9           74    5          7          1       1      1        5
9           75    5          7          1       1      1        5
9           76    5          7          1       1      1        5

9           0     5          7          1       1      1        6
9           1     5          7          1       1      1        6
9           2     5          7          1       1      1        6
9           3     5          7          1       1      1        6
9           4     5          7          1       1      1        6
9           5     5          7          1       1      1        6
9           6     5          7          1       1      1        6
9           7     5          7          1       1      1        6
9           8     5          7          1       1      1        6
9           9     5          7          1       1      1        6
9           10    5          7          1       1      1        6
9           11    5          7          1       1      1        6
9           12    5          7          1       1      1        6
9           13    5          7          1       1      1        6
9           14    5          7          1       1      1        6
9           16    5          7          1       1      1        6
9           17    5          7          1       1      1        6
9           18    5          7          1       1      1        6
9           19    5          7          1       1      1        6
9           20    5          7          1       1      1        6
9           21    5          7          1       1      1        6
9           22    5          7          1       1      1        6
9           23    5          7          1       1      1        6
9           24    5          7          1       1      1        6
9           25    5          7          1       1      1        6
9           26    5          7          1       1      1        6
9           27    5          7          1       1      1        6
9           28    5          7          1       1      1        6
9           29    5          7          1       1      1        6
9           30    5          7          1       1      1        6
9           31    5          7          1       1      1        6
9           32    5          7          1       1      1        6
9           33    5          7          1       1      1        6
9           34    5          7          1       1      1        6
9           35    5          7          1       1      1        6
9           36    5          7          1       1      1        6
9           37    5          7          1       1      1        6
9           38    5          7          1       1      1        6
9           39    5          7          1       1      1        6
9           40    5          7          1       1      1        6
9           41    5          7          1       1      1        6
9           42    5          7          1       1      1        6
9           43    5          7          1       1      1        6
9           44    5          7          1       1      1        6
9           45    5          7          1       1      1        6
9           46    5          7          1       1      1        6
9           47    5          7          1       1      1        6
9           48    5          7          1       1      1        6
9           49    5          7          1       1      1        6
9           50    5          7          1       1      1        6
9           51    5          7          1       1      1        6
9           52    5          7          1       1      1        6
9           53    5          7          1       1      1        6
9           54    5          7          1       1      1        6
9           55    5          7          1       1      1        6
9           56    5          7          1       1      1        6
9           57    5          7          1       1      1        6
9           58    5          7          1       1      1        6
9           59    5          7          1       1      1        6
9           60    5          7          1       1      1        6
9           61    5          7          1       1      1        6
9           73    5          7          1       1      1        6
9           74    5          7          1       1      1        6
9           75    5          7          1       1      1        6
9           76    5          7          1       1      1        6

10          0     5          7          1       1      1        2
10          1     5          7          1       1      1        2
10          2     5          7          1       1      1        2
10          3     5          7          1       1      1        2
10          4     5          7          1       1      1        2
10          5     5          7          1       1      1        2
10          6     5          7          1       1      1        2
10          7     5          7          1       1      1        2
10          8     5          7          1       1      1        2
10          9     5          7          1       1      1        2
10          10    5          7          1       1      1        2
10          11    5          7          1       1      1        2
10          12    5          7          1       1      1        2
10          13    5          7          1       1      1        2
10          14    5          7          1       1      1        2
10          16    5          7          1       1      1        2
10          17    5          7          1       1      1        2
10          18    5          7          1       1      1        2
10          19    5          7          1       1      1        2
10          20    5          7          1       1      1        2
10          21    5          7          1       1      1        2
10          22    5          7          1       1      1        2
10          23    5          7          1       1      1        2
10          24    5          7          1       1      1        2
10          25    5          7          1       1      1        2
10          26    5          7          1       1      1        2
10          27    5          7          1       1      1        2
10          28    5          7          1       1      1        2
10          29    5          7          1       1      1        2
10          30    5          7          1       1      1        2
10          31    5          7          1       1      1        2
10          32    5          7          1       1      1        2
10          33    5          7          1       1      1        2
10          34    5          7          1       1      1        2
10          35    5          7          1       1      1        2
10          36    5          7          1       1      1        2
10          37    5          7          1       1      1        2
10          38    5          7          1       1      1        2
10          39    5          7          1       1      1        2
10          40    5          7          1       1      1        2
10          41    5          7          1       1      1        2
10          42    5          7          1       1      1        2
10          43    5          7          1       1      1        2
10          44    5          7          1       1      1        2
10          45    5          7          1       1      1        2
10          46    5          7          1       1      1        2
10          47    5          7          1       1      1        2
10          48    5          7          1       1      1        2
10          49    5          7          1       1      1        2
10          50    5          7          1       1      1        2
10          51    5          7          1       1      1        2
10          52    5          7          1       1      1        2
10          53    5          7          1       1      1        2
10          54    5          7          1       1      1        2
10          55    5          7          1       1      1        2
10          56    5          7          1       1      1        2
10          57    5          7          1       1      1        2
10          58    5          7          1       1      1        2
10          73    5          7          1       1      1        2
10          74    5          7          1       1      1        2
10          75    5          7          1       1      1        2
10          76    5          7          1       1      1        2

10          0     5          7          1       1      1        3
10          1     5          7          1       1      1        3
10          2     5          7          1       1      1        3
10          3     5          7          1       1      1        3
10          4     5          7          1       1      1        3
10          5     5          7          1       1      1        3
10          6     5          7          1       1      1        3
10          7     5          7          1       1      1        3
10          8     5          7          1       1      1        3
10          9     5          7          1       1      1        3
10          10    5          7          1       1      1        3
10          11    5          7          1       1      1        3
10          12    5          7          1       1      1        3
10          13    5          7          1       1      1        3
10          14    5          7          1       1      1        3
10          16    5          7          1       1      1        3
10          17    5          7          1       1      1        3
10          18    5          7          1       1      1        3
10          19    5          7          1       1      1        3
10          20    5          7          1       1      1        3
10          21    5          7          1       1      1        3
10          22    5          7          1       1      1        3
10          23    5          7          1       1      1        3
10          24    5          7          1       1      1        3
10          25    5          7          1       1      1        3
10          26    5          7          1       1      1        3
10          27    5          7          1       1      1        3
10          28    5          7          1       1      1        3
10          29    5          7          1       1      1        3
10          30    5          7          1       1      1        3
10          31    5          7          1       1      1        3
10          32    5          7          1       1      1        3
10          33    5          7          1       1      1        3
10          34    5          7          1       1      1        3
10          35    5          7          1       1      1        3
10          36    5          7          1       1      1        3
10          37    5          7          1       1      1        3
10          38    5          7          1       1      1        3
10          39    5          7          1       1      1        3
10          40    5          7          1       1      1        3
10          41    5          7          1       1      1        3
10          42    5          7          1       1      1        3
10          43    5          7          1       1      1        3
10          44    5          7          1       1      1        3
10          45    5          7          1       1      1        3
10          46    5          7          1       1      1        3
10          47    5          7          1       1      1        3
10          48    5          7          1       1      1        3
10          49    5          7          1       1      1        3
10          50    5          7          1       1      1        3
10          51    5          7          1       1      1        3
10          52    5          7          1       1      1        3
10          53    5          7          1       1      1        3
10          54    5          7          1       1      1        3
10          55    5          7          1       1      1        3
10          56    5          7          1       1      1        3
10          57    5          7          1       1      1        3
10          58    5          7          1       1      1        3
10          73    5          7          1       1      1        3
10          74    5          7          1       1      1        3
10          75    5          7          1       1      1        3
10          76    5          7          1       1      1        3

10          0     5          7          1       1      1        4
10          1     5          7          1       1      1        4
10          2     5          7          1       1      1        4
10          3     5          7          1       1      1        4
10          4     5          7          1       1      1        4
10          5     5          7          1       1      1        4
10          6     5          7          1       1      1        4
10          7     5          7          1       1      1        4
10          8     5          7          1       1      1        4
10          9     5          7          1       1      1        4
10          10    5          7          1       1      1        4
10          11    5          7          1       1      1        4
10          12    5          7          1       1      1        4
10          13    5          7          1       1      1        4
10          14    5          7          1       1      1        4
10          16    5          7          1       1      1        4
10          17    5          7          1       1      1        4
10          18    5          7          1       1      1        4
10          19    5          7          1       1      1        4
10          20    5          7          1       1      1        4
10          21    5          7          1       1      1        4
10          22    5          7          1       1      1        4
10          23    5          7          1       1      1        4
10          24    5          7          1       1      1        4
10          25    5          7          1       1      1        4
10          26    5          7          1       1      1        4
10          27    5          7          1       1      1        4
10          28    5          7          1       1      1        4
10          29    5          7          1       1      1        4
10          30    5          7          1       1      1        4
10          31    5          7          1       1      1        4
10          32    5          7          1       1      1        4
10          33    5          7          1       1      1        4
10          34    5          7          1       1      1        4
10          35    5          7          1       1      1        4
10          36    5          7          1       1      1        4
10          37    5          7          1       1      1        4
10          38    5          7          1       1      1        4
10          39    5          7          1       1      1        4
10          40    5          7          1       1      1        4
10          41    5          7          1       1      1        4
10          42    5          7          1       1      1        4
10          43    5          7          1       1      1        4
10          44    5          7          1       1      1        4
10          45    5          7          1       1      1        4
10          46    5          7          1       1      1        4
10          47    5          7          1       1      1        4
10          48    5          7          1       1      1        4
10          49    5          7          1       1      1        4
10          50    5          7          1       1      1        4
10          51    5          7          1       1      1        4
10          52    5          7          1       1      1        4
10          53    5          7          1       1      1        4
10          54    5          7          1       1      1        4
10          55    5          7          1       1      1        4
10          56    5          7          1       1      1        4
10          57    5          7          1       1      1        4
10          58    5          7          1       1      1        4
10          73    5          7          1       1      1        4
10          74    5          7          1       1      1        4
10          75    5          7          1       1      1        4
10          76    5          7          1       1      1        4

10          0     5          7          1       1      1        5
10          1     5          7          1       1      1        5
10          2     5          7          1       1      1        5
10          3     5          7          1       1      1        5
10          4     5          7          1       1      1        5
10          5     5          7          1       1      1        5
10          6     5          7          1       1      1        5
10          7     5          7          1       1      1        5
10          8     5          7          1       1      1        5
10          9     5          7          1       1      1        5
10          10    5          7          1       1      1        5
10          11    5          7          1       1      1        5
10          12    5          7          1       1      1        5
10          13    5          7          1       1      1        5
10          14    5          7          1       1      1        5
10          16    5          7          1       1      1        5
10          17    5          7          1       1      1        5
10          18    5          7          1       1      1        5
10          19    5          7          1       1      1        5
10          20    5          7          1       1      1        5
10          21    5          7          1       1      1        5
10          22    5          7          1       1      1        5
10          23    5          7          1       1      1        5
10          24    5          7          1       1      1        5
10          25    5          7          1       1      1        5
10          26    5          7          1       1      1        5
10          27    5          7          1       1      1        5
10          28    5          7          1       1      1        5
10          29    5          7          1       1      1        5
10          30    5          7          1       1      1        5
10          31    5          7          1       1      1        5
10          32    5          7          1       1      1        5
10          33    5          7          1       1      1        5
10          34    5          7          1       1      1        5
10          35    5          7          1       1      1        5
10          36    5          7          1       1      1        5
10          37    5          7          1       1      1        5
10          38    5          7          1       1      1        5
10          39    5          7          1       1      1        5
10          40    5          7          1       1      1        5
10          41    5          7          1       1      1        5
10          42    5          7          1       1      1        5
10          43    5          7          1       1      1        5
10          44    5          7          1       1      1        5
10          45    5          7          1       1      1        5
10          46    5          7          1       1      1        5
10          47    5          7          1       1      1        5
10          48    5          7          1       1      1        5
10          49    5          7          1       1      1        5
10          50    5          7          1       1      1        5
10          51    5          7          1       1      1        5
10          52    5          7          1       1      1        5
10          53    5          7          1       1      1        5
10          54    5          7          1       1      1        5
10          55    5          7          1       1      1        5
10          56    5          7          1       1      1        5
10          57    5          7          1       1      1        5
10          58    5          7          1       1      1        5
10          73    5          7          1       1      1        5
10          74    5          7          1       1      1        5
10          75    5          7          1       1      1        5
10          76    5          7          1       1      1        5

10          0     5          7          1       1      1        6
10          1     5          7          1       1      1        6
10          2     5          7          1       1      1        6
10          3     5          7          1       1      1        6
10          4     5          7          1       1      1        6
10          5     5          7          1       1      1        6
10          6     5          7          1       1      1        6
10          7     5          7          1       1      1        6
10          8     5          7          1       1      1        6
10          9     5          7          1       1      1        6
10          10    5          7          1       1      1        6
10          11    5          7          1       1      1        6
10          12    5          7          1       1      1        6
10          13    5          7          1       1      1        6
10          14    5          7          1       1      1        6
10          16    5          7          1       1      1        6
10          17    5          7          1       1      1        6
10          18    5          7          1       1      1        6
10          19    5          7          1       1      1        6
10          20    5          7          1       1      1        6
10          21    5          7          1       1      1        6
10          22    5          7          1       1      1        6
10          23    5          7          1       1      1        6
10          24    5          7          1       1      1        6
10          25    5          7          1       1      1        6
10          26    5          7          1       1      1        6
10          27    5          7          1       1      1        6
10          28    5          7          1       1      1        6
10          29    5          7          1       1      1        6
10          30    5          7          1       1      1        6
10          31    5          7          1       1      1        6
10          32    5          7          1       1      1        6
10          33    5          7          1       1      1        6
10          34    5          7          1       1      1        6
10          35    5          7          1       1      1        6
10          36    5          7          1       1      1        6
10          37    5          7          1       1      1        6
10          38    5          7          1       1      1        6
10          39    5          7          1       1      1        6
10          40    5          7          1       1      1        6
10          41    5          7          1       1      1        6
10          42    5          7          1       1      1        6
10          43    5          7          1       1      1        6
10          44    5          7          1       1      1        6
10          45    5          7          1       1      1        6
10          46    5          7          1       1      1        6
10          47    5          7          1       1      1        6
10          48    5          7          1       1      1        6
10          49    5          7          1       1      1        6
10          50    5          7          1       1      1        6
10          51    5          7          1       1      1        6
10          52    5          7          1       1      1        6
10          53    5          7          1       1      1        6
10          54    5          7          1       1      1        6
10          55    5          7          1       1      1        6
10          56    5          7          1       1      1        6
10          57    5          7          1       1      1        6
10          58    5          7          1       1      1        6
10          73    5          7          1       1      1        6
10          74    5          7          1       1      1        6
10          75    5          7          1       1      1        6
10          76    5          7          1       1      1        6

11          0     5          7          1       1      1        2
11          1     5          7          1       1      1        2
11          2     5          7          1       1      1        2
11          3     5          7          1       1      1        2
11          4     5          7          1       1      1        2
11          5     5          7          1       1      1        2
11          6     5          7          1       1      1        2
11          7     5          7          1       1      1        2
11          8     5          7          1       1      1        2
11          9     5          7          1       1      1        2
11          10    5          7          1       1      1        2
11          11    5          7          1       1      1        2
11          12    5          7          1       1      1        2
11          13    5          7          1       1      1        2
11          14    5          7          1       1      1        2
11          16    5          7          1       1      1        2
11          17    5          7          1       1      1        2
11          18    5          7          1       1      1        2
11          19    5          7          1       1      1        2
11          20    5          7          1       1      1        2
11          21    5          7          1       1      1        2
11          22    5          7          1       1      1        2
11          23    5          7          1       1      1        2
11          24    5          7          1       1      1        2
11          25    5          7          1       1      1        2
11          26    5          7          1       1      1        2
11          27    5          7          1       1      1        2
11          28    5          7          1       1      1        2
11          29    5          7          1       1      1        2
11          30    5          7          1       1      1        2
11          31    5          7          1       1      1        2
11          32    5          7          1       1      1        2
11          33    5          7          1       1      1        2
11          34    5          7          1       1      1        2
11          35    5          7          1       1      1        2
11          36    5          7          1       1      1        2
11          37    5          7          1       1      1        2
11          38    5          7          1       1      1        2
11          39    5          7          1       1      1        2
11          40    5          7          1       1      1        2
11          41    5          7          1       1      1        2
11          42    5          7          1       1      1        2
11          43    5          7          1       1      1        2
11          44    5          7          1       1      1        2
11          45    5          7          1       1      1        2
11          46    5          7          1       1      1        2
11          47    5          7          1       1      1        2
11          48    5          7          1       1      1        2
11          49    5          7          1       1      1        2
11          50    5          7          1       1      1        2
11          51    5          7          1       1      1        2
11          52    5          7          1       1      1        2
11          53    5          7          1       1      1        2
11          54    5          7          1       1      1        2
11          55    5          7          1       1      1        2
11          56    5          7          1       1      1        2
11          57    5          7          1       1      1        2
11          58    5          7          1       1      1        2
11          73    5          7          1       1      1        2
11          74    5          7          1       1      1        2
11          75    5          7          1       1      1        2
11          76    5          7          1       1      1        2

11          0     5          7          1       1      1        3
11          1     5          7          1       1      1        3
11          2     5          7          1       1      1        3
11          3     5          7          1       1      1        3
11          4     5          7          1       1      1        3
11          5     5          7          1       1      1        3
11          6     5          7          1       1      1        3
11          7     5          7          1       1      1        3
11          8     5          7          1       1      1        3
11          9     5          7          1       1      1        3
11          10    5          7          1       1      1        3
11          11    5          7          1       1      1        3
11          12    5          7          1       1      1        3
11          13    5          7          1       1      1        3
11          14    5          7          1       1      1        3
11          16    5          7          1       1      1        3
11          17    5          7          1       1      1        3
11          18    5          7          1       1      1        3
11          19    5          7          1       1      1        3
11          20    5          7          1       1      1        3
11          21    5          7          1       1      1        3
11          22    5          7          1       1      1        3
11          23    5          7          1       1      1        3
11          24    5          7          1       1      1        3
11          25    5          7          1       1      1        3
11          26    5          7          1       1      1        3
11          27    5          7          1       1      1        3
11          28    5          7          1       1      1        3
11          29    5          7          1       1      1        3
11          30    5          7          1       1      1        3
11          31    5          7          1       1      1        3
11          32    5          7          1       1      1        3
11          33    5          7          1       1      1        3
11          34    5          7          1       1      1        3
11          35    5          7          1       1      1        3
11          36    5          7          1       1      1        3
11          37    5          7          1       1      1        3
11          38    5          7          1       1      1        3
11          39    5          7          1       1      1        3
11          40    5          7          1       1      1        3
11          41    5          7          1       1      1        3
11          42    5          7          1       1      1        3
11          43    5          7          1       1      1        3
11          44    5          7          1       1      1        3
11          45    5          7          1       1      1        3
11          46    5          7          1       1      1        3
11          47    5          7          1       1      1        3
11          48    5          7          1       1      1        3
11          49    5          7          1       1      1        3
11          50    5          7          1       1      1        3
11          51    5          7          1       1      1        3
11          52    5          7          1       1      1        3
11          53    5          7          1       1      1        3
11          54    5          7          1       1      1        3
11          55    5          7          1       1      1        3
11          56    5          7          1       1      1        3
11          57    5          7          1       1      1        3
11          58    5          7          1       1      1        3
11          73    5          7          1       1      1        3
11          74    5          7          1       1      1        3
11          75    5          7          1       1      1        3
11          76    5          7          1       1      1        3

11          0     5          7          1       1      1        4
11          1     5          7          1       1      1        4
11          2     5          7          1       1      1        4
11          3     5          7          1       1      1        4
11          4     5          7          1       1      1        4
11          5     5          7          1       1      1        4
11          6     5          7          1       1      1        4
11          7     5          7          1       1      1        4
11          8     5          7          1       1      1        4
11          9     5          7          1       1      1        4
11          10    5          7          1       1      1        4
11          11    5          7          1       1      1        4
11          12    5          7          1       1      1        4
11          13    5          7          1       1      1        4
11          14    5          7          1       1      1        4
11          16    5          7          1       1      1        4
11          17    5          7          1       1      1        4
11          18    5          7          1       1      1        4
11          19    5          7          1       1      1        4
11          20    5          7          1       1      1        4
11          21    5          7          1       1      1        4
11          22    5          7          1       1      1        4
11          23    5          7          1       1      1        4
11          24    5          7          1       1      1        4
11          25    5          7          1       1      1        4
11          26    5          7          1       1      1        4
11          27    5          7          1       1      1        4
11          28    5          7          1       1      1        4
11          29    5          7          1       1      1        4
11          30    5          7          1       1      1        4
11          31    5          7          1       1      1        4
11          32    5          7          1       1      1        4
11          33    5          7          1       1      1        4
11          34    5          7          1       1      1        4
11          35    5          7          1       1      1        4
11          36    5          7          1       1      1        4
11          37    5          7          1       1      1        4
11          38    5          7          1       1      1        4
11          39    5          7          1       1      1        4
11          40    5          7          1       1      1        4
11          41    5          7          1       1      1        4
11          42    5          7          1       1      1        4
11          43    5          7          1       1      1        4
11          44    5          7          1       1      1        4
11          45    5          7          1       1      1        4
11          46    5          7          1       1      1        4
11          47    5          7          1       1      1        4
11          48    5          7          1       1      1        4
11          49    5          7          1       1      1        4
11          50    5          7          1       1      1        4
11          51    5          7          1       1      1        4
11          52    5          7          1       1      1        4
11          53    5          7          1       1      1        4
11          54    5          7          1       1      1        4
11          55    5          7          1       1      1        4
11          56    5          7          1       1      1        4
11          57    5          7          1       1      1        4
11          58    5          7          1       1      1        4
11          73    5          7          1       1      1        4
11          74    5          7          1       1      1        4
11          75    5          7          1       1      1        4
11          76    5          7          1       1      1        4

11          0     5          7          1       1      1        5
11          1     5          7          1       1      1        5
11          2     5          7          1       1      1        5
11          3     5          7          1       1      1        5
11          4     5          7          1       1      1        5
11          5     5          7          1       1      1        5
11          6     5          7          1       1      1        5
11          7     5          7          1       1      1        5
11          8     5          7          1       1      1        5
11          9     5          7          1       1      1        5
11          10    5          7          1       1      1        5
11          11    5          7          1       1      1        5
11          12    5          7          1       1      1        5
11          13    5          7          1       1      1        5
11          14    5          7          1       1      1        5
11          16    5          7          1       1      1        5
11          17    5          7          1       1      1        5
11          18    5          7          1       1      1        5
11          19    5          7          1       1      1        5
11          20    5          7          1       1      1        5
11          21    5          7          1       1      1        5
11          22    5          7          1       1      1        5
11          23    5          7          1       1      1        5
11          24    5          7          1       1      1        5
11          25    5          7          1       1      1        5
11          26    5          7          1       1      1        5
11          27    5          7          1       1      1        5
11          28    5          7          1       1      1        5
11          29    5          7          1       1      1        5
11          30    5          7          1       1      1        5
11          31    5          7          1       1      1        5
11          32    5          7          1       1      1        5
11          33    5          7          1       1      1        5
11          34    5          7          1       1      1        5
11          35    5          7          1       1      1        5
11          36    5          7          1       1      1        5
11          37    5          7          1       1      1        5
11          38    5          7          1       1      1        5
11          39    5          7          1       1      1        5
11          40    5          7          1       1      1        5
11          41    5          7          1       1      1        5
11          42    5          7          1       1      1        5
11          43    5          7          1       1      1        5
11          44    5          7          1       1      1        5
11          45    5          7          1       1      1        5
11          46    5          7          1       1      1        5
11          47    5          7          1       1      1        5
11          48    5          7          1       1      1        5
11          49    5          7          1       1      1        5
11          50    5          7          1       1      1        5
11          51    5          7          1       1      1        5
11          52    5          7          1       1      1        5
11          53    5          7          1       1      1        5
11          54    5          7          1       1      1        5
11          55    5          7          1       1      1        5
11          56    5          7          1       1      1        5
11          57    5          7          1       1      1        5
11          58    5          7          1       1      1        5
11          73    5          7          1       1      1        5
11          74    5          7          1       1      1        5
11          75    5          7          1       1      1        5
11          76    5          7          1       1      1        5

11          0     5          7          1       1      1        6
11          1     5          7          1       1      1        6
11          2     5          7          1       1      1        6
11          3     5          7          1       1      1        6
11          4     5          7          1       1      1        6
11          5     5          7          1       1      1        6
11          6     5          7          1       1      1        6
11          7     5          7          1       1      1        6
11          8     5          7          1       1      1        6
11          9     5          7          1       1      1        6
11          10    5          7          1       1      1        6
11          11    5          7          1       1      1        6
11          12    5          7          1       1      1        6
11          13    5          7          1       1      1        6
11          14    5          7          1       1      1        6
11          16    5          7          1       1      1        6
11          17    5          7          1       1      1        6
11          18    5          7          1       1      1        6
11          19    5          7          1       1      1        6
11          20    5          7          1       1      1        6
11          21    5          7          1       1      1        6
11          22    5          7          1       1      1        6
11          23    5          7          1       1      1        6
11          24    5          7          1       1      1        6
11          25    5          7          1       1      1        6
11          26    5          7          1       1      1        6
11          27    5          7          1       1      1        6
11          28    5          7          1       1      1        6
11          29    5          7          1       1      1        6
11          30    5          7          1       1      1        6
11          31    5          7          1       1      1        6
11          32    5          7          1       1      1        6
11          33    5          7          1       1      1        6
11          34    5          7          1       1      1        6
11          35    5          7          1       1      1        6
11          36    5          7          1       1      1        6
11          37    5          7          1       1      1        6
11          38    5          7          1       1      1        6
11          39    5          7          1       1      1        6
11          40    5          7          1       1      1        6
11          41    5          7          1       1      1        6
11          42    5          7          1       1      1        6
11          43    5          7          1       1      1        6
11          44    5          7          1       1      1        6
11          45    5          7          1       1      1        6
11          46    5          7          1       1      1        6
11          47    5          7          1       1      1        6
11          48    5          7          1       1      1        6
11          49    5          7          1       1      1        6
11          50    5          7          1       1      1        6
11          51    5          7          1       1      1        6
11          52    5          7          1       1      1        6
11          53    5          7          1       1      1        6
11          54    5          7          1       1      1        6
11          55    5          7          1       1      1        6
11          56    5          7          1       1      1        6
11          57    5          7          1       1      1        6
11          58    5          7          1       1      1        6
11          73    5          7          1       1      1        6
11          74    5          7          1       1      1        6
11          75    5          7          1       1      1        6
11          76    5          7          1       1      1        6

end
